"id","version","baseMean","log2FoldChange","lcfSE","stat","pvalue","padj","status"
"ENSMUSG00000032485","14",3318.55138555463,-0.237639874106376,0.14790537893517,-1.60670204029928,0.108119745845409,0.526180213420991,"NS"
"ENSMUSG00000006464","8",333.652354543717,-0.328315555766095,0.204319911625063,-1.60687009481763,0.108082867801551,0.526180213420991,"NS"
"ENSMUSG00000036295","4",49.3796999431166,-0.415386496276415,0.258564178454442,-1.60651215786878,0.108161425810424,0.526196922312523,"NS"
"ENSMUSG00000025613","13",10545.9092175859,0.189225137720662,0.11781898117617,1.60606666117509,0.108259264065052,0.526486728528452,"NS"
"ENSMUSG00000046743","6",84.2551820263504,-0.410507567314107,0.255638210308309,-1.60581458780759,0.108314654459475,0.52656997033691,"NS"
"ENSMUSG00000038721","8",42.6177666997531,-0.424596802575777,0.264447282010377,-1.60560093243505,0.108361620474383,0.526612212817578,"NS"
"ENSMUSG00000026970","16",4648.86851481303,-0.323735857967589,0.201718918082055,-1.60488595242167,0.108518905563858,0.527004272060557,"NS"
"ENSMUSG00000036054","15",872.593338585548,-0.290668165228732,0.181103538245197,-1.60498335949238,0.10849746681829,0.527004272060557,"NS"
"ENSMUSG00000062593","15",401.791016501696,0.426088148046303,0.265554110585268,1.60452476938589,0.108598429166201,0.527204371372122,"NS"
"ENSMUSG00000022864","13",583.032390848405,-0.26115327438421,0.162785809410828,-1.60427542996165,0.108653354457912,0.527284956131198,"NS"
"ENSMUSG00000030884","12",15312.0939715099,0.254025955746853,0.158374690381902,1.6039555003031,0.108723861782261,0.527331791361632,"NS"
"ENSMUSG00000047547","14",4125.99296870036,-0.232249415490729,0.144804388195181,-1.60388382137757,0.108739663620653,0.527331791361632,"NS"
"ENSMUSG00000098234","7",394.166989317532,0.306993232549763,0.191738299100075,1.60110543376382,0.109353568919202,0.527777491956533,"NS"
