"GeneID"	"EPI_ADIPO_KO_840"	"EPI_ADIPO_KO_843"	"EPI_ADIPO_KO_857"	"EPI_ADIPO_KO_891"	"EPI_ADIPO_WT_841"	"EPI_ADIPO_WT_842"	"EPI_ADIPO_WT_858"	"EPI_ADIPO_WT_892"
"ENSMUSG00000100332.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000099654.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000101885.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101570.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000100584.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000099506.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000102022.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000099494.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000100461.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000100232.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000099613.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000099916.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000099985.1"	0	0	6.65773915983403	0	0	0	0	0
"ENSMUSG00000100915.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000100118.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000099666.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000100914.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000100206.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101204.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000100970.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000100023.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000100423.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101131.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000102054.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000100852.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101541.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000099940.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101109.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000099789.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000100325.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000100716.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000101138.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000099462.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000100003.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000100628.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101003.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000100256.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000100499.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000101675.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000100011.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000099790.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000102116.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000102031.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000102081.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000099638.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000100693.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000100953.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000099415.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000100051.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101207.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000099408.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101247.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101811.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000100822.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101536.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000099785.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000099897.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000099628.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000099379.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101090.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000100508.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000100900.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000095725.2"	0	0	0	0	0	0	0	0
"ENSMUSG00000099786.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000099723.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101633.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101272.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101040.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000100719.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000099793.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101435.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101820.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101815.1"	1.68700787938686	0	0	0	2.33106011280027	0	0	0
"ENSMUSG00000100647.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000100651.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101284.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000099814.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000101781.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000099963.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000101632.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000099799.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000101626.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000099390.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000099651.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101474.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000099500.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101472.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101681.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000099461.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000094064.2"	0	0	0	0	0	0	0	0
"ENSMUSG00000100790.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000101099.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000101728.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000096711.2"	0	0	0	0	0	0	0	0
"ENSMUSG00000099426.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000096272.2"	0	0	0	0	0	0	0	0
"ENSMUSG00000100957.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000101779.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000095968.2"	0	0	0	0	0	0	0	0
"ENSMUSG00000100709.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000095345.2"	0	0	0	0	0	0	0	0
"ENSMUSG00000100739.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000096777.2"	0	0	0	0	0	0	0	0
"ENSMUSG00000101423.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000094444.2"	0	0	0	0	0	0	0	0
"ENSMUSG00000100399.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000100928.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000096698.2"	0	0	0	0	0	0	0	0
"ENSMUSG00000099990.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000094232.2"	0	0	0	0	0	0	0	0
"ENSMUSG00000100311.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000095192.2"	0	0	0	0	0	0	0	0
"ENSMUSG00000100321.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101775.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000100415.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000100038.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101379.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000100896.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101719.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000099880.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101412.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000099650.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000099653.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101192.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000099537.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000099430.1"	0.843503939693431	0	0	0	0.77702003760009	0	0	0
"ENSMUSG00000101920.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000101692.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101311.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101971.1"	0.843503939693431	0	0	0	0.77702003760009	0	0	0
"ENSMUSG00000101513.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000103462.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000102547.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000102977.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000104412.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000103813.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000102576.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000103660.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000102643.1"	0.843503939693431	0	0	0	0	0	0	0
"ENSMUSG00000103977.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000104431.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000102350.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000103236.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000104500.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000102239.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000103029.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000102396.1"	0	0	1.66443478995851	0	0	0	0	0
"ENSMUSG00000103589.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000104062.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000104259.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000103812.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000103954.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000103787.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000103425.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000102772.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000104345.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000102146.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000104425.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000102429.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000104131.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000103365.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000103752.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000103664.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000102195.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000103796.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000102867.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000103190.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000102294.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000102273.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000103612.1"	0	0	0	0	0	0	2.08119022169135	0
"ENSMUSG00000104472.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000103871.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000104050.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000103782.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000103994.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000103757.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000102520.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000102586.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000102582.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000102138.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000102624.1"	0	0	0	0	0	0	1.04059511084568	0
"ENSMUSG00000103943.5"	0	0	0	0	1.55404007520018	0	0	0
"ENSMUSG00000102835.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000102251.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000102492.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000103431.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000102787.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000104048.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000102346.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000104522.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000102335.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000104505.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000099776.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000099668.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101095.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101441.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000100080.1"	0	0	0.832217394979254	0	0	0	0	0
"ENSMUSG00000100421.1"	0.843503939693431	0.949543753307236	1.66443478995851	0	0.77702003760009	0	0	0
"ENSMUSG00000101456.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000099800.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000102026.1"	0	0	1.66443478995851	0	0	0	0	0
"ENSMUSG00000100124.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101521.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000100961.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000100948.1"	0	0	1.66443478995851	0	0	0	0	0
"ENSMUSG00000100262.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000100161.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000099505.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101388.1"	0	0	0.832217394979254	0	0	0	0	0
"ENSMUSG00000101525.1"	0	0	0	3.0917894324895	0	0	0	0
"ENSMUSG00000099815.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101081.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000100292.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101291.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000100056.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000099761.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000100597.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000100958.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000100984.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000102680.1"	1.68700787938686	0	0.832217394979254	0	0	3.37277868525771	6.24357066507405	0
"ENSMUSG00000100446.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101107.1"	0	0	0.832217394979254	0	0.77702003760009	1.68638934262885	1.04059511084568	2.8950061651691
"ENSMUSG00000101036.1"	0	0	0.832217394979254	0	1.55404007520018	0	2.08119022169135	0.965002055056368
"ENSMUSG00000101492.1"	0	0	0	0	3.88510018800045	0	0	0
"ENSMUSG00000086695.1"	0	1.89908750661447	0	0	3.88510018800045	1.68638934262885	5.20297555422838	5.79001233033821
"ENSMUSG00000087587.1"	0	0	0	0	0	0	0	1.93000411011274
"ENSMUSG00000087159.7"	2.53051181908029	0.949543753307236	2.49665218493776	5.15298238748249	0.77702003760009	3.37277868525771	3.12178533253703	2.8950061651691
"ENSMUSG00000087201.1"	5.90452757785402	6.64680627315065	13.3154783196681	1.0305964774965	5.43914026320063	5.05916802788656	1.04059511084568	0
"ENSMUSG00000086258.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000087340.1"	1.68700787938686	0.949543753307236	0.832217394979254	0	0.77702003760009	1.68638934262885	0	0
"ENSMUSG00000084806.1"	6.74803151754745	1.89908750661447	2.49665218493776	0	2.33106011280027	6.74555737051542	0	0.965002055056368
"ENSMUSG00000087677.1"	0.843503939693431	0	0	0	0	0	0	0
"ENSMUSG00000087146.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000086540.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000085695.1"	0	0	0	0	0.77702003760009	1.68638934262885	0	0
"ENSMUSG00000087505.1"	0	2.84863125992171	0.832217394979254	1.0305964774965	0	0	1.04059511084568	0
"ENSMUSG00000086188.1"	2.53051181908029	0.949543753307236	3.32886957991701	1.0305964774965	2.33106011280027	3.37277868525771	12.4871413301481	0.965002055056368
"ENSMUSG00000109128.1"	17.713582733562	24.6881375859881	37.4497827740664	44.3156485323494	27.9727213536032	13.4911147410308	41.623804433827	30.8800657618038
"ENSMUSG00000085982.1"	7.59153545724088	4.74771876653618	8.32217394979254	10.305964774965	6.99318033840081	3.37277868525771	12.4871413301481	21.2300452112401
"ENSMUSG00000084885.7"	5.06102363816059	2.84863125992171	3.32886957991701	4.12238590998599	2.33106011280027	1.68638934262885	6.24357066507405	1.93000411011274
"ENSMUSG00000087403.8"	90.2549215471971	56.0230814451269	33.2886957991701	59.7745956947969	63.7156430832074	47.2189015936079	59.3139213182035	34.7400739820293
"ENSMUSG00000102426.1"	103.750984582292	81.6607627844223	49.9330436987552	92.7536829746849	97.9045247376114	101.183360557731	103.018915973722	49.2151048078748
"ENSMUSG00000084771.8"	11.809055155708	16.142243806223	21.6376522694606	24.734315459916	11.6553005640014	10.1183360557731	20.8119022169135	12.5450267157328
"ENSMUSG00000086286.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000098311.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000087360.2"	0	0	0.832217394979254	0	4.66212022560054	3.37277868525771	3.12178533253703	0.965002055056368
"ENSMUSG00000096338.1"	0.843503939693431	0.949543753307236	0	1.0305964774965	0.77702003760009	1.68638934262885	0	0
"ENSMUSG00000096008.1"	0.843503939693431	0.949543753307236	0	1.0305964774965	0.77702003760009	1.68638934262885	0	0
"ENSMUSG00000086426.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000086441.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000087553.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000089759.7"	2.53051181908029	1.89908750661447	0.832217394979254	4.12238590998599	0.77702003760009	0	2.08119022169135	2.8950061651691
"ENSMUSG00000102207.1"	5.06102363816059	2.84863125992171	0.832217394979254	0	2.33106011280027	0	2.08119022169135	0.965002055056368
"ENSMUSG00000087024.1"	2.53051181908029	0	3.32886957991701	0	1.55404007520018	8.43194671314427	1.04059511084568	2.8950061651691
"ENSMUSG00000084875.2"	0	0	0	0	0	0	0	0
"ENSMUSG00000086244.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000103504.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000096897.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000094342.2"	0	0	0	0	0	0	0	0
"ENSMUSG00000095008.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000095283.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000096318.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000095420.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000095521.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000094288.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000084776.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000095005.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000086431.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000100780.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000085619.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000084963.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000109088.1"	10.1220472763212	6.64680627315065	12.4832609246888	13.3977542074545	3.88510018800045	5.05916802788656	11.4465462193024	7.72001644045094
"ENSMUSG00000100364.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000103697.1"	12.6525590954015	25.6376813392954	9.98660873975104	8.24477181997199	12.4323206016014	11.804725398402	5.20297555422838	10.61502260562
"ENSMUSG00000086370.8"	49.7667324419124	56.9726251984341	32.4564784041909	47.4074379648389	52.060342519206	69.141963047783	81.1664186459627	43.4250924775366
"ENSMUSG00000097571.8"	31.2096457686569	51.2753626785907	26.6309566393361	38.1320696673704	39.6280219176046	53.9644589641233	59.3139213182035	36.670078092142
"ENSMUSG00000086503.3"	7.59153545724088	2.84863125992171	3.32886957991701	5.15298238748249	2.33106011280027	0	6.24357066507405	7.72001644045094
"ENSMUSG00000085715.2"	0.843503939693431	0	0	0	0	0	0	0
"ENSMUSG00000085568.7"	0	0	0.832217394979254	0	0	1.68638934262885	0	0
"ENSMUSG00000096056.1"	0.843503939693431	3.79817501322894	4.99330436987552	1.0305964774965	0	1.68638934262885	4.1623804433827	6.75501438539458
"ENSMUSG00000085314.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000085053.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000073051.4"	0	0	0	0	0	0	0	0
"ENSMUSG00000071721.5"	0	0	0	0	5.43914026320063	0	0	0
"ENSMUSG00000097340.1"	324.749016781971	276.317232212406	347.034653706349	379.259503718711	278.950193498432	303.550081673194	482.836131432394	392.755836407942
"ENSMUSG00000109459.1"	4.21751969846715	1.89908750661447	4.16108697489627	2.061192954993	2.33106011280027	3.37277868525771	2.08119022169135	2.8950061651691
"ENSMUSG00000084904.1"	8.43503939693431	2.84863125992171	8.32217394979254	1.0305964774965	2.33106011280027	5.05916802788656	6.24357066507405	7.72001644045094
"ENSMUSG00000087640.1"	0	0	0	0	2.33106011280027	0	1.04059511084568	2.8950061651691
"ENSMUSG00000096153.1"	0.843503939693431	0	0	0	1.55404007520018	0	0	0
"ENSMUSG00000095110.1"	0.843503939693431	0	0	0	1.55404007520018	0	0	0
"ENSMUSG00000096919.1"	0.843503939693431	2.84863125992171	0	1.0305964774965	0	3.37277868525771	0	0
"ENSMUSG00000085973.1"	4.21751969846715	1.89908750661447	4.16108697489627	5.15298238748249	0.77702003760009	3.37277868525771	1.04059511084568	1.93000411011274
"ENSMUSG00000085598.1"	0.843503939693431	0	0	1.0305964774965	0	0	0	0
"ENSMUSG00000086937.1"	3.37401575877372	1.89908750661447	1.66443478995851	0	1.55404007520018	1.68638934262885	1.04059511084568	2.8950061651691
"ENSMUSG00000086573.1"	19.4005906129489	11.3945250396868	14.1476957146473	8.24477181997199	19.4255009400023	21.9230614541751	6.24357066507405	5.79001233033821
"ENSMUSG00000103141.1"	0	1.89908750661447	2.49665218493776	0	3.10808015040036	0	0	0
"ENSMUSG00000097110.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000096946.1"	66.636811235781	45.5781001587473	26.6309566393361	29.8872978473985	47.3982222936055	42.1597335657213	15.6089266626851	31.8450678168601
"ENSMUSG00000087401.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000087565.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000067835.4"	0	0	0.832217394979254	1.0305964774965	0	0	0	0
"ENSMUSG00000085808.1"	0	0	0.832217394979254	0	2.33106011280027	0	1.04059511084568	0
"ENSMUSG00000097288.1"	1.68700787938686	1.89908750661447	1.66443478995851	5.15298238748249	2.33106011280027	0	0	5.79001233033821
"ENSMUSG00000085114.1"	5.90452757785402	6.64680627315065	3.32886957991701	8.24477181997199	2.33106011280027	1.68638934262885	3.12178533253703	1.93000411011274
"ENSMUSG00000101603.1"	3.37401575877372	0.949543753307236	0	0	0	1.68638934262885	0	0
"ENSMUSG00000055110.8"	0	0	0	0	0	0	0	0
"ENSMUSG00000086704.1"	0.843503939693431	0	0	0	0	0	0	0
"ENSMUSG00000085396.7"	538.999017464102	505.157276759449	416.940914884606	1039.87184579397	547.022106470463	529.52625358546	1123.84271971333	551.016173437186
"ENSMUSG00000086948.1"	0	0.949543753307236	0	0	0	0	0	0
"ENSMUSG00000101794.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000087369.1"	0.843503939693431	0	0	0	0	0	1.04059511084568	0.965002055056368
"ENSMUSG00000097197.1"	0.843503939693431	7.59635002645789	6.65773915983403	11.3365612524615	6.21616030080072	5.05916802788656	7.28416577591973	1.93000411011274
"ENSMUSG00000101233.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000085157.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000085635.1"	37.114173346511	50.3258189252835	67.4096089933195	78.3253322897339	46.6212022560054	28.6686188246905	46.8267799880554	47.285100697762
"ENSMUSG00000087390.1"	5.06102363816059	12.3440687929941	13.3154783196681	17.5201401174405	4.66212022560054	15.1775040836597	37.4614239904443	32.8100698719165
"ENSMUSG00000084990.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000085000.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000097037.1"	5.06102363816059	1.89908750661447	4.16108697489627	4.12238590998599	5.43914026320063	6.74555737051542	2.08119022169135	8.68501849550731
"ENSMUSG00000086959.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000087133.2"	0	0	0	0	0	0	0	0
"ENSMUSG00000101776.1"	301.130906470555	322.84487612446	336.215827571618	394.718450881159	245.538331881628	268.135905477988	183.144739508839	299.150637067474
"ENSMUSG00000084907.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000100714.6"	0	0	0	1.0305964774965	0	0	0	0
"ENSMUSG00000087591.7"	0	0	0	0	0	0	0	0
"ENSMUSG00000085587.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000086404.1"	0.843503939693431	7.59635002645789	6.65773915983403	7.21417534247549	7.7702003760009	8.43194671314427	13.5277364409938	3.86000822022547
"ENSMUSG00000087193.7"	36.2706694068175	25.6376813392954	1.66443478995851	42.2544555773564	14.7633807144017	6.74555737051542	24.9742826602962	13.5100287707892
"ENSMUSG00000063018.6"	2.53051181908029	4.74771876653618	0.832217394979254	2.061192954993	10.1012604888012	15.1775040836597	0	3.86000822022547
"ENSMUSG00000087252.1"	17.713582733562	14.2431562996085	9.15439134477179	27.8261048924055	23.3106011280027	16.8638934262885	26.0148777711419	12.5450267157328
"ENSMUSG00000099678.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000090965.1"	9.27854333662774	6.64680627315065	6.65773915983403	6.18357886497899	8.54722041360099	6.74555737051542	12.4871413301481	7.72001644045094
"ENSMUSG00000100119.1"	0	0	0.832217394979254	0	0	0	0	0
"ENSMUSG00000087095.2"	10.9655512160146	7.59635002645789	6.65773915983403	20.61192954993	16.3174207896019	3.37277868525771	8.32476088676541	8.68501849550731
"ENSMUSG00000110210.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101630.1"	0	0	0.832217394979254	1.0305964774965	0	0	1.04059511084568	0
"ENSMUSG00000087002.1"	0	0	0	1.0305964774965	0	0	6.24357066507405	0
"ENSMUSG00000097374.1"	2.53051181908029	0	0	1.0305964774965	1.55404007520018	0	0	0
"ENSMUSG00000101809.1"	0	3.79817501322894	0	0	0	0	0	0
"ENSMUSG00000097785.1"	10.9655512160146	14.2431562996085	4.99330436987552	5.15298238748249	14.7633807144017	1.68638934262885	9.36535599761108	7.72001644045094
"ENSMUSG00000090990.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000097779.1"	1.68700787938686	1.89908750661447	0	2.061192954993	1.55404007520018	0	0	0
"ENSMUSG00000099988.6"	0	0	1.66443478995851	0	0	0	0	0
"ENSMUSG00000101350.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000096996.1"	10.1220472763212	14.2431562996085	13.3154783196681	12.367157729958	18.6484809024022	16.8638934262885	8.32476088676541	16.4050349359583
"ENSMUSG00000086816.1"	2.53051181908029	1.89908750661447	1.66443478995851	2.061192954993	2.33106011280027	1.68638934262885	3.12178533253703	2.8950061651691
"ENSMUSG00000097690.1"	0	0.949543753307236	0	3.0917894324895	0	0	2.08119022169135	1.93000411011274
"ENSMUSG00000087367.1"	0	12.3440687929941	0	21.6425260274265	0	6.74555737051542	12.4871413301481	0
"ENSMUSG00000102057.1"	0	0	0	0	0	0	0	0
